25.955680785,30.5251466952,34.5704625115,38.3691741852,42.0215285333,45.5765435956,49.0621777272,52.4959737631,55.8896846337,59.2515718166,62.5876606531,65.9024761299,69.199498517,72.4814582419,75.7505337556,79.0084883875,82.2567674694,85.4965688058,88.7288948029,91.9545916871
27.0310618214,31.6496081325,35.7307895744,39.5582329447,43.2346157755,46.8102529283,50.3139014312,53.7636406904,57.1716058234,60.5463422169,63.894092906,67.2195539895,70.5263429437,73.8173020365,77.0947021483,80.3603838984,83.6158579086,86.8623776289,90.1009932641,93.3325923873
28.1043123877,32.7707673242,36.8870881797,40.742770482,44.4428357958,48.0388493544,51.5603384967,55.0259004918,58.448039661,61.8355759577,65.1949632074,68.5310634105,71.8476272531,75.1476057363,78.4333597267,81.7068051955,84.9695165047,88.2228015024,91.467757183,94.7053116458
29.1755785769,33.8888388941,38.0396080084,41.9230549936,45.6464656563,49.2626127634,52.8017677296,56.2830283213,59.7192559622,63.1195364282,66.4905278428,69.8372531866,73.1635925615,76.4726027374,79.7667322253,83.0479704801,86.3179541028,89.5780441246,92.8293833406,96.0729395679
30.2449910046,35.0040158047,39.1885746188,43.0993297989,46.8457576922,50.4817989666,54.0384447814,57.5352772423,60.9855035761,64.3984671848,67.7810243793,71.1383544688,74.4744633692,77.7925107931,81.0950306522,84.384084088,87.6613684884,90.9282968872,94.1860569147,97.4356553121
31.3126669843,36.1164722674,40.3341925574,44.2718164277,48.0409424692,51.6966424791,55.2706047351,58.7828806163,62.2470125826,65.6725939676,69.0666735135,72.4345824579,75.7804491116,79.1075334349,82.4184525929,85.7153376855,88.9999454862,92.2737398863,95.5379524108,98.7936279483
32.3787123272,37.2263661716,41.4766479748,45.440717233,49.2322313044,52.9073589023,56.4984643329,60.0260541703,63.5039962022,66.9421264616,70.3476806918,73.7261378951,77.0817455289,80.4178612323,83.7371833689,87.0419113369,90.3338599436,93.6145428295,96.8852344998,100.147017232
33.4432228422,38.3338411253,42.616110839,46.606217617,50.4198184238,54.1141469759,57.7222239038,61.2649977942,64.7566524654,68.2072598403,71.6242375368,75.0132083779,78.3785358805,81.7236729133,85.0513970718,88.3639744588,91.6632766128,94.9508658516,98.2280587725,101.495974303
34.5062855955,39.4390281815,43.7527368198,47.7684879364,51.6038828209,55.3171903535,58.9420690391,62.4998971106,66.0051656741,69.4681761241,72.896523107,76.2959695266,79.6709920248,83.0251363633,86.361257488,89.6816866765,92.9883509439,96.2828602494,99.5665724218,102.840642319
35.5679799741,40.5420473054,44.8866689007,48.927685142,52.7845898636,56.5166591452,60.158172055,63.7309248499,67.2497076893,70.7250453808,74.1647050124,77.5745860215,80.9592753817,84.3224095184,87.6669189277,90.9951985934,94.3092297997,97.6106691466,100.900914861,104.181157032
36.6283785897,41.6430086311,46.0180387664,50.0839541971,53.9620926908,57.7127112642,61.3706932749,64.9582420604,68.4904390671,71.9780267878,75.4289404076,78.8492125272,82.2435377934,85.615641167,88.9685269708,92.3046524854,95.6260521018,98.9344280952,102.231218283,105.517647309
37.6875480518,42.7420135405,47.1469680015,51.237429309,55.1365334306,58.9054936068,62.5797821565,66.1819991773,69.7275100653,73.2272695779,76.6893768757,80.1199945199,83.5239222967,86.9049716699,90.2662191386,93.6101829275,96.9389494155,100.254265621,103.557608172,106.850235607
38.7455496307,43.8391555961,48.2735691318,52.3882350032,56.3080442678,60.0951430899,63.7855782873,67.4023369686,70.9610615382,74.472913881,77.9461532197,81.3870690285,84.8005638171,88.1905336096,91.5601255012,94.9119173614,98.2480464806,101.570303722,104.880203768,108.179038414
39.8024398308,44.9345213508,49.3979465316,53.5364870643,57.4767483825,61.2817875668,64.9882122661,68.6193873762,72.1912257342,75.7150914775,79.1994001716,82.650565301,86.0735897936,89.4724523767,92.8503692266,96.2099766106,99.5534616941,102.882658318,106.199118488,109.504166639
40.8582708867,46.0281910528,50.5201972185,54.6822933633,58.6427607777,62.4655466381,66.187806486,69.8332742658,73.4181270086,76.9539264735,80.4492410295,83.9106054048,87.3431207443,90.7508467009,94.1370670804,97.5044753491,100.85530755,104.191439665,107.514460318,110.825725982
41.9130911963,47.120239263,51.6404115521,55.8257545868,59.8061890129,63.646532372,67.3844758328,71.0441140962,74.6418824622,78.1895359073,81.6957922322,85.1673047695,88.6092707774,92.0258291328,95.4203298783,98.7955225274,102.15369104,105.496752733,108.826332165,112.143817268
42.9669456986,48.2107353974,52.7586738489,56.966964883,60.9671338547,64.8248499464,68.5783283084,72.2520165204,75.8626025164,79.422030296,82.9391638777,86.4207726778,89.8721480555,93.297506482,96.7002628998,100.083221763,103.448714024,106.798697553,110.134832185,113.45853675
44.0198762055,49.2997442044,53.8750629278,58.1060124348,62.1256898572,66.0005982219,69.7694655896,73.4570849247,77.0803914295,80.6515141295,84.1794601926,87.6711127104,91.1318552171,94.5659802157,97.9769662652,101.367671695,104.740473559,108.097369531,111.440054083,114.769976398
45.0719216943,50.3873261876,54.9896525936,59.2429799707,63.2819458801,67.173870256,70.9579835304,74.6594169147,78.2953477645,81.8780863167,85.4167799582,88.9184231515,92.3884897612,95.8313468231,99.25053528,102.648966313,106.029062216,109.392859743,112.742087386,116.078224154
46.1231185661,51.4735379811,56.1025120671,60.3779452205,64.4359855526,68.3447537645,72.1439726145,75.859104754,79.5075648114,83.1018405915,86.6512168975,90.1627973572,93.6421443977,97.0936981485,100.521060751,103.927195252,107.314568359,110.685255203,114.041017703,117.383364177
47.1735008745,52.5584326825,57.2137063701,61.5109813239,65.5878876902,69.5133315369,73.3275183628,77.0562357614,80.7171309708,84.3228658802,87.8828600275,91.4043240923,94.8929073677,98.3531216956,101.788629277,105.202444073,108.597076406,111.974639111,115.336926951,118.685477066
48.2231005297,53.6420601514,58.3232966691,62.6421571972,66.7377266703,70.6796818119,74.5087017036,78.2508926706,81.924130102,85.5412466378,89.1117939812,92.6430878375,96.1408627377,99.6097009081,103.053323512,106.47479451,109.876667072,113.261091078,116.629893582,119.984640063
49.2719474801,54.7244672753,59.4313405847,63.7715378634,67.8855727706,71.8438786164,75.687599307,79.4431539576,83.1286418406,86.7570631532,90.3380993015,93.8791690716,97.3860906685,100.863515426,104.315222414,107.744324711,111.153417589,114.544687343,117.919992777,121.280927246
50.3200698744,55.8056982091,60.537892469,64.8991847499,69.0314924754,73.0059920733,76.8642838891,80.6330941384,84.3307418876,87.9703918297,91.5618527103,95.1126445295,98.6286676628,102.114641322,105.574401468,109.011109446,112.42740191,115.825500963,119.207296635,122.574409706
51.3674942079,56.8857945903,61.643003657,66.0251559579,70.1755487534,74.166088681,78.0388244895,81.8207840408,85.5305022741,89.1813054404,92.7831273559,96.3435874401,99.868666793,103.363151322,106.830932897,110.275220309,113.698690904,117.103601999,120.491874345,123.865155711
52.4142454532,57.9647957326,62.7467226929,67.1495065064,71.31780131,75.3242315676,79.2112867234,83.0062910526,86.7279916032,90.3898733634,94.0019930394,97.5720677442,101.106157911,104.609115002,108.084885851,111.536725904,114.967352527,118.379057682,121.773792349,125.153230863
53.4603471782,59.0427388014,63.8490955355,68.272288554,72.4583068162,76.4804807232,80.3817330129,84.189679349,87.9232752726,91.5961617977,95.2185164238,98.7981522965,102.341207841,105.852598976,109.336326589,112.795692014,116.23345199,119.651932568,123.053114487,126.438698237
54.5058216529,60.1196589726,64.9501657449,69.3935516002,73.5971191186,77.6348932115,81.550222798,85.3710101008,89.1164156779,92.8002339615,96.4327612261,100.021905051,103.573880561,107.093667073,110.585318644,114.052181761,117.497051905,120.922288688,124.329902141,127.721618513
55.5506899458,61.1955895766,66.0499746518,70.5133426696,74.7342894302,78.7875233639,82.7168127307,86.5503416661,90.3074724011,94.0021502753,97.6447883953,101.243387232,104.804237365,108.332380487,111.831922974,115.306255749,118.758212434,122.190185677,125.604214361,129.002050105
56.5949720115,62.2705622294,67.1485615125,71.6317064797,75.8698665055,79.9384229577,83.8815568524,87.7277297663,91.4965023825,95.2019685306,98.854656276,102.462657496,106.032337022,109.568797932,113.076198106,116.557972208,120.016991413,123.455680907,126.876107989,130.280049275
57.6386867703,63.3446069518,68.2459636497,72.7486855946,77.0038968005,81.0876413789,85.0445067584,88.9032276484,92.6835600813,96.399744046,100.062420761,103.679772074,107.25823591,110.802975781,114.318200269,117.807387115,121.273444481,124.718829599,128.14563777,131.555670241
